id,service,amount
486,Lavka,-46
486,Taxi,128
486,Market,-938
486,Eda,-867
486,Drive,-1582
486,Market,-1853
486,Market,50
486,Taxi,-623
486,Lavka,1031
486,Eda,-838
486,Taxi,1010
486,Drive,2243
486,Taxi,-1617
486,Drive,868
486,Drive,356
486,Drive,63
486,Market,601
486,Drive,2478
486,Eda,-345
486,Drive,287
486,Drive,47
486,Eda,1018
486,Market,152
486,Lavka,-82
487,Taxi,2976
487,Lavka,-121
487,Eda,-11
487,Market,-149
487,Market,-126
487,Eda,2478
487,Lavka,-3
487,Market,-861
487,Eda,5118
487,Taxi,-951
487,Market,-399
487,Eda,-90
487,Market,204
487,Eda,-1099
487,Lavka,-2266
487,Lavka,1100
487,Taxi,-176
487,Eda,-2305
487,Drive,319
487,Eda,-623
487,Taxi,541
487,Eda,83
487,Taxi,-238
487,Drive,-882
487,Drive,-1358
487,Lavka,-591
487,Lavka,2113
487,Market,-828
487,Market,855
487,Taxi,542
487,Taxi,35
487,Taxi,1047
487,Lavka,1812
487,Market,-806
487,Market,1126
487,Market,2177
487,Lavka,369
487,Lavka,103
487,Drive,258
487,Market,-3116
487,Eda,-1088
487,Eda,177
487,Lavka,-59
487,Lavka,-813
487,Market,1653
487,Market,-874
487,Eda,81
487,Taxi,-2254
487,Drive,312
487,Eda,430
487,Eda,-108
487,Lavka,-366
487,Eda,281
487,Lavka,1265
488,Taxi,153
488,Lavka,613
488,Eda,3011
488,Drive,-568
488,Lavka,103
488,Taxi,1012
488,Lavka,-2190
488,Drive,2351
488,Market,278
488,Taxi,-1836
488,Lavka,87
488,Taxi,144
488,Eda,-1065
488,Market,113
488,Eda,1263
488,Eda,63
488,Eda,-103
488,Lavka,-2750
488,Eda,1293
488,Lavka,854
488,Taxi,841
488,Eda,734
488,Lavka,1440
488,Lavka,-32
488,Lavka,-420
489,Market,1257
489,Market,1012
490,Market,582
490,Taxi,-544
490,Taxi,-38
490,Lavka,712
490,Market,109
490,Eda,-440
490,Taxi,1176
490,Eda,-1557
490,Drive,814
490,Market,-229
490,Drive,163
490,Taxi,2096
490,Taxi,-214
490,Drive,3962
490,Taxi,-1039
490,Drive,-136
490,Lavka,8
490,Drive,-256
490,Drive,-647
490,Market,1340
490,Eda,-1219
490,Drive,836
490,Eda,-222
490,Eda,-479
490,Drive,-206
490,Taxi,-436
490,Taxi,560
490,Market,882
490,Eda,726
490,Drive,3263
490,Lavka,599
490,Taxi,844
490,Taxi,-418
490,Lavka,84
490,Lavka,552
490,Taxi,-818
490,Market,19
490,Drive,29
490,Eda,-217
490,Market,-500
490,Eda,-256
490,Taxi,-1439
490,Market,2401
490,Drive,-1371
490,Drive,1555
490,Taxi,-869
490,Eda,1204
490,Taxi,368
490,Market,164
490,Eda,547
490,Taxi,544
490,Taxi,528
490,Lavka,-1862
490,Eda,-466
490,Drive,1268
490,Taxi,-342
490,Lavka,-346
490,Market,-849
490,Taxi,-79
490,Market,-20
490,Eda,-28
490,Market,593
490,Drive,1276
490,Lavka,-1670
490,Taxi,-5413
490,Market,-2708
490,Lavka,120
490,Taxi,696
490,Eda,-545
490,Eda,-768
490,Market,103
490,Eda,1761
490,Drive,1530
490,Lavka,2038
490,Drive,-766
491,Drive,1442
491,Eda,118
491,Market,-573
491,Lavka,-485
491,Market,1003
491,Taxi,-135
491,Taxi,-123
491,Lavka,-821
491,Drive,-426
491,Market,563
491,Lavka,-361
491,Market,110
491,Eda,-306
491,Drive,-6
491,Lavka,1634
491,Drive,-1168
491,Drive,214
491,Eda,-680
492,Eda,2757
492,Eda,-372
492,Eda,429
493,Lavka,1766
493,Taxi,-326
493,Drive,-860
493,Drive,-580
493,Drive,2212
493,Taxi,1506
493,Eda,-302
493,Taxi,158
493,Drive,-2347
493,Market,2155
493,Market,-1582
493,Lavka,-1800
493,Eda,2266
493,Drive,-2266
493,Taxi,358
493,Taxi,-54
493,Drive,3221
493,Drive,-421
493,Eda,679
493,Lavka,-1742
493,Lavka,-180
493,Taxi,686
493,Lavka,-279
493,Market,594
493,Market,209
493,Drive,-791
493,Taxi,-315
493,Market,1626
493,Lavka,2020
493,Lavka,746
493,Drive,-471
493,Eda,273
493,Market,-948
493,Eda,1775
493,Drive,-238
493,Drive,129
493,Eda,-213
493,Lavka,207
493,Lavka,694
493,Drive,524
493,Market,48
493,Eda,9
493,Eda,-762
493,Taxi,-833
493,Lavka,-829
493,Taxi,86
493,Eda,-455
493,Taxi,601
493,Drive,468
493,Lavka,844
493,Market,1263
493,Market,-1965
493,Market,951
493,Taxi,-159
493,Eda,-1057
493,Drive,-721
493,Drive,-3578
493,Eda,-428
493,Eda,414
493,Taxi,-746
493,Lavka,-170
493,Drive,-1070
493,Market,2291
493,Drive,-347
493,Eda,-332
493,Lavka,-1561
493,Drive,704
493,Lavka,2231
493,Drive,-322
493,Drive,-276
493,Market,747
493,Taxi,-3135
493,Market,1027
493,Lavka,-318
493,Eda,2406
493,Market,-8
493,Market,544
493,Market,-230
493,Market,-2509
493,Drive,-618
493,Taxi,-294
493,Lavka,543
493,Lavka,-543
494,Drive,123
494,Lavka,-123
494,Drive,1821
494,Drive,-412
494,Eda,-1409
494,Taxi,1207
494,Drive,1601
494,Lavka,-2091
494,Eda,-717
494,Market,77
494,Market,-77
494,Taxi,813
494,Lavka,-99
494,Drive,390
494,Eda,2174
494,Lavka,-251
494,Lavka,-1560
494,Eda,-1090
494,Eda,230
494,Eda,-607
494,Taxi,627
494,Taxi,35
494,Eda,-662
494,Drive,72
494,Taxi,584
494,Taxi,457
494,Lavka,-351
494,Market,488
494,Market,28
494,Lavka,4906
494,Drive,1091
494,Taxi,-107
494,Drive,306
494,Eda,-1019
494,Drive,2719
494,Drive,852
494,Eda,-500
494,Market,-672
494,Drive,-1549
494,Drive,27
494,Eda,-464
494,Lavka,-1128
494,Eda,-410
494,Market,-1312
494,Drive,-408
494,Market,-638
495,Lavka,399
495,Eda,-300
495,Taxi,153
495,Lavka,2649
495,Eda,-2901
495,Lavka,1085
495,Eda,-67
495,Eda,476
495,Lavka,118
495,Taxi,2010
495,Lavka,-647
495,Market,5198
495,Eda,-178
495,Taxi,547
495,Eda,-1061
495,Drive,-1055
495,Taxi,-554
495,Market,662
495,Taxi,548
495,Eda,-901
495,Drive,-889
495,Taxi,261
495,Taxi,1395
495,Drive,1143
495,Taxi,-721
495,Market,-2616
495,Lavka,-985
495,Taxi,-59
495,Eda,1692
495,Lavka,160
495,Lavka,86
495,Market,-87
495,Drive,1202
495,Eda,608
495,Eda,84
495,Eda,-164
495,Market,1119
495,Lavka,-1049
495,Eda,-1900
495,Market,1391
495,Taxi,3075
495,Market,1167
495,Market,3128
495,Eda,-556
495,Drive,2864
495,Lavka,-333
495,Market,-448
495,Taxi,1422
495,Drive,1395
495,Drive,-353
495,Eda,-6410
496,Lavka,15
496,Lavka,1230
496,Drive,26
496,Market,-215
496,Drive,9
496,Drive,-102
496,Lavka,3604
496,Taxi,-1069
496,Taxi,-367
496,Taxi,-1164
496,Drive,22
496,Drive,2018
496,Eda,-167
496,Drive,-256
496,Drive,342
496,Lavka,-436
496,Lavka,1765
496,Eda,-10
496,Drive,3807
496,Eda,638
496,Taxi,1748
496,Eda,957
496,Market,1493
496,Drive,-1324
496,Drive,1415
496,Drive,-501
496,Market,699
496,Drive,-701
496,Market,-222
496,Market,2080
496,Taxi,-1159
496,Eda,2831
496,Drive,-208
496,Taxi,962
496,Drive,-569
496,Drive,-1087
496,Taxi,-1107
496,Taxi,-352
496,Market,1252
496,Drive,622
496,Taxi,-2854
496,Lavka,443
496,Drive,157
496,Market,1106
496,Drive,110
496,Eda,1357
496,Lavka,-1102
496,Taxi,412
496,Eda,1709
496,Drive,358
496,Eda,28
496,Drive,3554
496,Market,996
496,Market,-35
496,Market,-778
496,Drive,1863
496,Lavka,1014
496,Drive,-644
496,Eda,-141
496,Lavka,595
496,Lavka,109
496,Taxi,372
496,Taxi,-2166
496,Lavka,-1376
496,Market,163
496,Eda,850
496,Lavka,805
496,Market,851
496,Lavka,1862
496,Eda,-609
496,Lavka,-1279
496,Market,-206
496,Lavka,-556
496,Drive,-92
496,Lavka,692
496,Lavka,143
496,Eda,-301
496,Eda,461
496,Market,-987
496,Drive,-3214
496,Eda,-686
496,Lavka,13
496,Taxi,-1432
496,Lavka,-268
496,Market,200
496,Market,-3860
496,Lavka,-526
496,Lavka,-277
496,Eda,907
496,Drive,181
496,Eda,171
496,Market,3439
496,Lavka,1364
496,Market,-180
496,Market,1549
497,Drive,50
497,Drive,217
497,Taxi,3223
497,Taxi,-95
497,Taxi,1486
497,Market,-386
497,Market,1003
497,Taxi,566
497,Taxi,-183
497,Market,-1491
497,Eda,-508
497,Drive,908
497,Market,143
497,Lavka,-282
497,Drive,5859
497,Drive,224
497,Taxi,3034
497,Eda,-319
497,Lavka,-267
497,Market,-816
497,Eda,492
497,Market,75
497,Taxi,295
497,Taxi,478
497,Market,-966
497,Taxi,-1725
497,Eda,2840
497,Drive,-1177
497,Lavka,136
497,Lavka,682
497,Drive,67
497,Drive,-1438
497,Taxi,-3083
497,Drive,-180
497,Eda,-261
497,Market,1635
497,Lavka,190
497,Drive,-2165
497,Drive,770
497,Market,-424
497,Taxi,-591
497,Market,1768
497,Drive,87
497,Taxi,-592
497,Eda,-3808
497,Lavka,-969
497,Drive,2694
497,Drive,215
497,Taxi,28
497,Taxi,2648
497,Market,1821
497,Taxi,656
497,Market,-255
497,Eda,-834
497,Lavka,340
497,Taxi,585
497,Market,250
497,Lavka,-2338
497,Drive,-857
497,Eda,24
497,Drive,826
497,Market,-208
497,Taxi,618
497,Lavka,1054
497,Taxi,-1538
497,Taxi,406
497,Drive,373
497,Market,660
497,Drive,-187
497,Taxi,39
497,Market,417
497,Drive,569
497,Eda,-1441
497,Taxi,141
498,Drive,318
498,Drive,561
498,Drive,292
498,Drive,-1171
498,Lavka,284
498,Eda,-4
498,Market,-280
498,Drive,255
498,Market,415
498,Taxi,-168
498,Market,1257
498,Market,-688
498,Taxi,765
498,Market,131
498,Lavka,-1476
498,Market,-491
498,Drive,76
498,Eda,-76
498,Market,228
498,Taxi,196
498,Market,-179
498,Drive,-245
498,Lavka,166
498,Eda,252
498,Market,830
498,Taxi,1707
498,Eda,87
498,Market,124
498,Lavka,-847
498,Market,-1008
498,Market,-191
498,Drive,1325
498,Lavka,978
498,Taxi,-129
498,Market,426
498,Lavka,-110
498,Drive,-197
498,Lavka,498
498,Lavka,-854
498,Lavka,118
498,Eda,140
498,Lavka,-1382
498,Taxi,-601
498,Taxi,-96
498,Eda,461
498,Lavka,-776
498,Lavka,-411
498,Taxi,-339
498,Eda,-171
498,Market,4174
498,Lavka,143
498,Drive,-490
498,Lavka,655
498,Taxi,-334
498,Taxi,-1385
498,Market,-1345
498,Taxi,-671
498,Taxi,-264
498,Eda,2336
498,Eda,352
498,Eda,-1769
498,Market,86
498,Lavka,-1488
498,Taxi,2167
498,Lavka,3429
498,Taxi,134
498,Taxi,-493
498,Eda,-1216
498,Eda,1344
498,Lavka,-3357
498,Taxi,-18
498,Lavka,-366
498,Drive,492
498,Eda,-47
498,Lavka,-683
498,Eda,771
498,Drive,-1352
498,Taxi,-727
498,Eda,929
499,Taxi,819
499,Market,1818
499,Lavka,1557
499,Taxi,1471
499,Taxi,281
499,Lavka,-645
499,Market,-664
499,Taxi,261
499,Drive,-1176
499,Eda,-25
499,Eda,-1018
499,Lavka,-1285
499,Drive,-921
499,Market,270
499,Market,-499
499,Market,58
499,Eda,-297
499,Market,-5
499,Drive,60
499,Drive,-60
499,Eda,1339
499,Eda,183
499,Drive,1176
499,Eda,565
499,Eda,500
499,Drive,-366
499,Taxi,-417
499,Lavka,1772
499,Lavka,-798
499,Lavka,-1130
499,Lavka,1474
499,Taxi,-1499
499,Taxi,1435
499,Lavka,-356
499,Market,1507
499,Lavka,-280
499,Drive,-5
499,Drive,139
499,Eda,-2383
499,Eda,-2342
499,Lavka,851
499,Taxi,1421
499,Taxi,773
499,Market,262
499,Taxi,-21
499,Eda,377
499,Drive,-208
499,Drive,-3380
499,Market,19
499,Taxi,3799
499,Eda,783
499,Lavka,-488
499,Drive,-326
499,Eda,-888
499,Taxi,1035
499,Market,-1183
499,Taxi,1544
499,Eda,-1248
499,Drive,822
499,Eda,266
499,Market,860
499,Eda,-1066
499,Lavka,148
499,Lavka,-293
499,Lavka,1684
499,Taxi,-1836
499,Eda,-227
499,Market,-975
499,Eda,23
499,Drive,610
499,Market,-477
499,Drive,978
499,Lavka,-1750
499,Drive,134
499,Lavka,-2537
499,Eda,216
499,Taxi,1025
499,Drive,169
499,Lavka,-402
499,Drive,677
500,Market,3911
500,Eda,-979
500,Taxi,-329
500,Drive,2116
500,Taxi,840
500,Market,-1148
500,Taxi,4697
500,Drive,127
500,Market,-341
500,Drive,344
500,Lavka,-696
500,Eda,-1254
500,Market,-2015
500,Eda,-1983
500,Lavka,-665
500,Drive,-50
500,Drive,6
500,Eda,65
500,Market,1259
500,Drive,553
500,Taxi,-732
500,Taxi,-32
500,Lavka,-1330
500,Drive,3380
500,Lavka,-839
500,Eda,-845
500,Market,-243
500,Market,-37
500,Taxi,2211
500,Drive,-140
500,Taxi,88
500,Drive,4
500,Lavka,10
500,Lavka,-219
500,Lavka,1300
500,Drive,-317
500,Taxi,662
500,Lavka,798
500,Market,1016
500,Market,-689
500,Drive,-407
500,Market,1318
500,Taxi,-7989
500,Drive,-358
500,Eda,21
500,Eda,200
500,Lavka,-537
500,Market,924
500,Eda,325
500,Eda,328
500,Lavka,3585
500,Market,-283
500,Market,-731
500,Eda,2669
500,Taxi,-172
500,Market,317
500,Drive,-191
500,Market,-577
500,Taxi,-25
500,Lavka,204
500,Taxi,-113
501,Drive,941
501,Lavka,-186
501,Taxi,-755
501,Drive,527
501,Taxi,79
501,Lavka,-606
501,Eda,435
501,Taxi,129
501,Market,559
501,Eda,1412
501,Market,-85
501,Taxi,79
501,Taxi,2
501,Taxi,1483
501,Market,509
501,Lavka,-855
501,Eda,584
501,Eda,2746
501,Drive,-1180
501,Eda,885
501,Lavka,4005
501,Drive,641
501,Drive,-178
501,Eda,3532
501,Drive,-2594
501,Taxi,238
501,Market,5114
501,Market,73
501,Eda,-520
501,Drive,-1399
501,Taxi,4
501,Drive,351
501,Market,1357
501,Market,-618
501,Taxi,-2234
501,Market,4132
501,Market,1483
501,Eda,-33
501,Market,-641
501,Lavka,-1990
501,Taxi,-6
501,Lavka,-238
501,Drive,1623
501,Lavka,-1235
501,Market,179
501,Drive,1954
501,Taxi,-341
501,Lavka,1188
502,Market,216
502,Eda,373
502,Drive,267
502,Lavka,1733
502,Eda,349
502,Market,-251
502,Market,119
502,Drive,-828
502,Market,1484
502,Drive,-430
502,Eda,-1374
502,Market,-1549
502,Drive,-109
502,Market,21
502,Lavka,1360
502,Eda,-1381
502,Eda,811
502,Drive,-811
502,Market,668
502,Drive,-172
502,Lavka,619
502,Lavka,1407
502,Taxi,-2352
502,Lavka,298
502,Lavka,-468
502,Taxi,515
502,Market,-515
502,Lavka,519
502,Eda,-519
502,Drive,83
502,Lavka,258
502,Taxi,2315
502,Drive,-487
502,Eda,354
502,Eda,746
502,Market,1420
502,Eda,310
502,Lavka,-1780
502,Lavka,-143
502,Taxi,1118
502,Lavka,-54
502,Taxi,-139
502,Drive,1032
502,Drive,1359
502,Eda,45
502,Eda,1362
502,Lavka,-814
502,Lavka,221
502,Drive,-84
502,Market,663
502,Market,28
502,Taxi,969
502,Lavka,3668
502,Drive,-1198
502,Market,51
502,Drive,-5183
502,Market,-839
502,Eda,-492
502,Taxi,1862
502,Eda,-1110
502,Drive,158
502,Market,439
502,Taxi,2164
502,Drive,2378
502,Lavka,-41
502,Eda,1941
502,Eda,-62
502,Lavka,-209
502,Lavka,-1404
502,Eda,4349
502,Drive,567
502,Market,-773
502,Lavka,-265
502,Market,1925
502,Drive,-518
502,Drive,-877
502,Drive,-95
502,Taxi,-710
502,Market,-4
502,Market,-182
502,Market,-1251
502,Taxi,1115
502,Lavka,-1051
502,Taxi,965
502,Taxi,-515
502,Market,752
503,Drive,1171
503,Eda,-1171
503,Drive,1898
503,Taxi,155
503,Eda,114
503,Market,848
503,Drive,-500
503,Lavka,-511
503,Taxi,-62
503,Lavka,-245
503,Market,-330
503,Eda,451
503,Drive,50
503,Market,1416
503,Drive,-757
503,Lavka,190
503,Market,-794
503,Taxi,-362
503,Eda,-571
503,Market,-990
503,Drive,1077
503,Market,-12
503,Taxi,215
503,Eda,275
503,Market,2338
503,Eda,-44
503,Taxi,-704
503,Market,201
503,Drive,-973
503,Drive,-1916
503,Taxi,342
503,Taxi,990
503,Eda,141
503,Eda,27
503,Market,85
503,Drive,-689
503,Lavka,-1353
503,Taxi,204
503,Drive,-204
503,Eda,2680
503,Lavka,-1304
503,Eda,-1122
503,Taxi,1071
503,Eda,-653
503,Eda,-375
503,Market,-167
503,Market,-130
503,Taxi,1742
503,Taxi,-423
503,Taxi,-763
503,Market,-556
503,Market,136
503,Market,847
503,Taxi,59
503,Taxi,-1042
503,Market,336
503,Drive,1294
503,Lavka,-1048
503,Eda,-582
503,Taxi,3211
503,Taxi,1460
503,Market,945
503,Drive,887
504,Eda,405
504,Drive,-405
504,Taxi,413
504,Market,-365
504,Taxi,-48
504,Eda,199
504,Eda,-159
504,Lavka,676
504,Market,3586
504,Lavka,-2968
504,Market,-461
504,Eda,2904
504,Market,245
504,Taxi,731
504,Drive,749
504,Lavka,-536
504,Lavka,-348
504,Market,-245
504,Eda,565
504,Drive,-599
504,Market,352
504,Taxi,2097
504,Eda,967
504,Drive,174
504,Drive,170
504,Drive,-2331
504,Eda,1424
504,Eda,205
504,Lavka,1363
504,Lavka,294
504,Eda,3156
504,Market,-12
504,Market,1295
504,Market,-1
504,Taxi,82
504,Taxi,-722
504,Lavka,-926
504,Eda,-198
504,Lavka,-306
504,Taxi,283
504,Eda,-4174
504,Eda,-1087
504,Drive,-45
504,Lavka,-102
504,Drive,1072
504,Drive,1136
504,Lavka,1665
504,Drive,-1413
504,Market,-94
504,Taxi,3192
504,Market,-855
504,Taxi,1284
504,Drive,-4933
504,Lavka,646
504,Taxi,2616
504,Eda,-432
504,Lavka,1111
504,Lavka,412
504,Drive,-1239
504,Eda,389
504,Eda,3113
504,Drive,-2723
504,Taxi,445
504,Market,640
504,Eda,1075
504,Market,184
504,Eda,2959
504,Market,384
504,Taxi,1117
504,Taxi,-14
504,Eda,1218
504,Lavka,781
504,Drive,-58
504,Market,-3151
504,Eda,-1152
504,Lavka,4156
504,Lavka,-78
504,Drive,972
504,Taxi,-444
504,Drive,80
504,Lavka,-3269
504,Drive,317
504,Taxi,3192
504,Eda,-4930
504,Eda,-1620
504,Drive,-1291
504,Market,-434
504,Market,-180
505,Market,357
505,Taxi,1317
505,Market,-775
505,Market,-355
505,Market,2504
505,Lavka,2275
505,Lavka,-452
505,Taxi,1873
505,Market,-1565
505,Lavka,-2065
505,Drive,-107
505,Taxi,-433
505,Taxi,-1396
505,Lavka,1190
505,Lavka,-299
505,Drive,-570
505,Taxi,-1499
505,Market,2577
505,Eda,-766
505,Taxi,1191
505,Lavka,-98
505,Drive,-2504
505,Market,-400
505,Market,1003
505,Lavka,-751
505,Taxi,53
505,Market,-78
505,Drive,503
505,Lavka,1922
505,Eda,1612
505,Market,643
505,Lavka,-1472
505,Eda,1326
505,Market,-221
506,Eda,938
506,Taxi,-938
506,Market,1378
506,Taxi,-1123
506,Eda,-255
506,Eda,630
506,Market,-630
506,Market,1217
506,Lavka,185
506,Drive,-241
506,Drive,38
507,Eda,764
507,Drive,129
507,Eda,125
507,Eda,2149
507,Eda,-425
507,Lavka,-812
507,Market,-164
507,Drive,810
507,Market,449
507,Drive,844
507,Eda,727
507,Eda,454
507,Lavka,1215
507,Taxi,-1589
507,Lavka,-1550
507,Lavka,-2250
507,Drive,-526
507,Lavka,2323
507,Eda,87
507,Drive,-298
507,Lavka,-967
507,Taxi,-1495
507,Market,1047
507,Taxi,210
507,Eda,-969
507,Drive,-74
507,Taxi,-59
507,Eda,252
507,Eda,-407
507,Eda,313
507,Market,-313
507,Drive,2292
507,Eda,1071
507,Lavka,1747
507,Market,1205
507,Market,392
507,Drive,409
507,Drive,737
507,Taxi,416
507,Market,-2607
507,Market,-657
507,Taxi,-1112
507,Eda,-603
507,Drive,-1794
507,Market,295
507,Eda,-224
507,Eda,560
507,Eda,-646
507,Drive,-424
507,Market,5475
507,Drive,-224
507,Eda,1902
507,Drive,-4550
507,Taxi,318
507,Lavka,1154
507,Taxi,-387
507,Taxi,212
507,Market,1800
507,Drive,-730
507,Drive,-2410
507,Eda,401
507,Lavka,-1702
507,Taxi,383
507,Taxi,-166
507,Eda,1723
507,Drive,-373
507,Eda,-1336
507,Lavka,-177
507,Lavka,-2370
507,Market,158
507,Taxi,268
507,Eda,76
507,Drive,662
507,Drive,17
507,Market,-446
507,Eda,-735
507,Lavka,340
507,Taxi,-340
507,Drive,1373
507,Drive,6820
507,Market,71
507,Eda,1060
507,Lavka,-156
507,Eda,-593
507,Taxi,1775
507,Taxi,-225
507,Lavka,179
507,Drive,380
507,Taxi,-933
507,Taxi,1512
507,Drive,1931
507,Eda,-492
508,Lavka,724
508,Eda,1513
508,Taxi,-2145
508,Taxi,-92
508,Eda,100
508,Lavka,2246
508,Drive,2625
508,Taxi,-97
508,Drive,483
508,Eda,-578
508,Taxi,-352
508,Market,1023
508,Eda,-333
508,Eda,-2876
508,Market,295
508,Eda,987
508,Taxi,-806
508,Market,54
508,Market,-926
508,Drive,212
508,Taxi,-793
508,Eda,-344
508,Lavka,1388
508,Taxi,1463
508,Market,-382
508,Market,409
508,Lavka,579
508,Lavka,228
508,Eda,1567
508,Lavka,2937
508,Taxi,554
508,Market,1714
508,Drive,72
508,Lavka,27
508,Drive,-1610
508,Taxi,-1230
508,Taxi,450
508,Lavka,193
508,Lavka,62
508,Drive,3306
509,Drive,110
509,Eda,-110
509,Taxi,1027
509,Market,-1027
509,Lavka,1092
509,Taxi,-202
509,Taxi,-890
509,Eda,820
509,Market,457
509,Lavka,-394
509,Market,1427
509,Eda,1367
509,Eda,-2243
509,Lavka,720
509,Drive,-436
509,Taxi,-65
509,Lavka,-1653
509,Drive,906
509,Market,71
509,Taxi,-414
509,Eda,476
509,Taxi,-869
509,Eda,228
509,Eda,-274
509,Eda,1689
509,Lavka,69
509,Lavka,-1018
509,Eda,-864
509,Drive,593
509,Lavka,-451
509,Drive,3487
509,Lavka,924
509,Market,-63
509,Market,-1021
509,Market,-294
509,Market,2543
509,Drive,-2551
509,Eda,59
509,Drive,-3226
509,Lavka,842
509,Taxi,2583
509,Lavka,1096
509,Eda,-641
509,Market,-562
509,Market,1044
509,Taxi,161
509,Taxi,930
509,Drive,-764
509,Eda,-1279
509,Drive,-1957
509,Taxi,175
509,Eda,1968
510,Lavka,3958
510,Eda,-975
510,Drive,-1489
510,Market,-123
510,Lavka,44
510,Lavka,-849
510,Eda,-55
510,Drive,513
510,Drive,-484
510,Drive,-540
510,Lavka,2749
510,Taxi,-2749
510,Market,213
510,Market,139
510,Market,-352
510,Taxi,2811
510,Eda,-1420
510,Drive,-742
510,Eda,-649
510,Eda,228
510,Lavka,-228
510,Eda,425
510,Taxi,-425
510,Market,650
510,Taxi,-650
510,Market,526
510,Eda,151
510,Taxi,-22
510,Taxi,-655
510,Lavka,608
510,Lavka,3
510,Market,1727
510,Eda,-163
510,Eda,-667
510,Taxi,420
510,Market,459
510,Drive,-1822
510,Drive,1218
510,Market,1304
510,Market,-319
510,Eda,1361
510,Market,258
510,Lavka,1668
510,Market,-1310
510,Lavka,-257
510,Market,2183
510,Eda,1641
510,Drive,-2794
510,Taxi,-83
510,Lavka,-86
510,Eda,925
510,Drive,541
510,Market,1598
510,Eda,-235
510,Lavka,455
510,Market,1097
511,Lavka,1881
511,Market,71
511,Drive,-729
511,Eda,-872
511,Drive,-351
511,Eda,1675
511,Lavka,-858
511,Taxi,-817
511,Taxi,1307
511,Taxi,-46
511,Lavka,1499
511,Taxi,-23
511,Lavka,524
511,Lavka,-153
511,Lavka,-827
511,Lavka,794
511,Taxi,907
511,Taxi,781
511,Drive,-1542
511,Market,-48
511,Taxi,170
511,Market,155
511,Drive,-1102
511,Eda,265
511,Market,666
511,Drive,-379
511,Eda,1990
511,Eda,2209
511,Eda,-280
511,Lavka,434
511,Lavka,-407
511,Eda,-1294
511,Lavka,-358
511,Taxi,-70
511,Drive,198
511,Taxi,-496
511,Market,-140
511,Drive,-365
511,Taxi,1001
511,Drive,266
511,Market,34
511,Taxi,-1244
511,Drive,2327
511,Drive,1191
511,Drive,-7260
511,Eda,-149
511,Taxi,274
511,Market,-465
511,Taxi,661
511,Taxi,-303
511,Market,1644
511,Taxi,30
511,Drive,1985
511,Lavka,-1679
511,Market,-699
511,Lavka,3185
511,Market,2401
511,Eda,509
511,Drive,-493
511,Drive,-63
511,Lavka,1926
511,Drive,-496
512,Eda,3430
512,Market,-301
512,Lavka,-650
512,Taxi,-2479
512,Drive,1321
512,Market,-742
512,Drive,1670
512,Market,-631
512,Market,-205
512,Taxi,-1413
512,Taxi,1812
512,Market,533
512,Taxi,37
512,Eda,1468
512,Taxi,-2306
512,Lavka,-1544
512,Taxi,554
512,Lavka,237
512,Taxi,46
512,Market,13
512,Drive,-11
512,Market,149
512,Drive,51
512,Taxi,1024
512,Drive,2561
512,Lavka,-366
512,Drive,-155
512,Taxi,-1358
512,Taxi,-1266
512,Drive,-166
512,Eda,-1313
512,Taxi,1147
512,Eda,912
512,Taxi,2010
512,Taxi,-342
512,Taxi,-804
512,Drive,314
512,Market,-783
512,Eda,-371
512,Drive,925
512,Market,-1472
512,Lavka,-695
512,Eda,-841
512,Taxi,341
512,Market,-341
512,Market,1222
512,Drive,-823
512,Lavka,794
512,Lavka,-80
512,Lavka,428
512,Lavka,1144
512,Lavka,215
512,Taxi,943
512,Drive,-3042
512,Eda,-4
512,Eda,668
512,Lavka,499
512,Drive,1494
512,Drive,-319
512,Market,725
512,Market,-3864
512,Taxi,1865
512,Market,929
512,Eda,1549
512,Lavka,3189
512,Market,-437
512,Drive,-640
512,Drive,920
512,Market,2814
512,Eda,-250
512,Eda,-1066
512,Lavka,106
512,Market,-543
512,Market,1487
512,Eda,1715
512,Eda,221
512,Market,2140
512,Market,-4562
512,Lavka,20
512,Lavka,-802
512,Drive,1561
512,Market,1500
512,Market,1573
512,Eda,-336
512,Drive,2171
512,Drive,-458
513,Lavka,531
513,Lavka,276
513,Taxi,-807
513,Drive,752
513,Lavka,31
513,Taxi,-783
513,Lavka,26
513,Market,-26
513,Eda,372
513,Lavka,-372
513,Market,1018
513,Lavka,276
513,Market,-952
513,Drive,-342
513,Market,2118
513,Eda,36
513,Drive,-233
513,Market,70
513,Eda,-587
513,Taxi,2231
513,Market,-33
513,Eda,-2
513,Market,-1094
513,Lavka,-883
513,Drive,-577
513,Taxi,914
513,Market,-1190
513,Drive,77
513,Market,359
513,Lavka,716
513,Lavka,-957
513,Drive,-860
513,Drive,3226
513,Eda,-342
513,Lavka,-167
513,Taxi,1705
513,Lavka,622
513,Market,1586
513,Drive,-169
513,Market,650
513,Lavka,406
513,Taxi,234
513,Market,-1891
513,Lavka,64
513,Drive,136
513,Lavka,554
513,Lavka,4418
513,Taxi,105
513,Taxi,118
513,Drive,-152
513,Eda,3051
513,Market,-254
513,Eda,1290
513,Taxi,68
513,Market,-93
513,Eda,974
513,Lavka,-156
513,Lavka,-383
513,Drive,-1723
513,Taxi,-340
513,Drive,-1506
513,Market,-980
513,Taxi,437
513,Taxi,26
513,Eda,66
513,Drive,-316
513,Eda,-815
513,Market,-1309
513,Eda,156
